,Date,day,month,year,Confirmed,Deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,geo_level,Confirmed_moving_average,Deaths_moving_average,Peak_confirmed,Peak_deaths,Last_avg_obs_confirmed,Last_avg_obs_deaths,Progress_to_zero_confirmed,Progress_to_zero_deaths
12496,2020-05-02,2,5,2020,1,1,Isle of Man,IM,IMN,84589.0,Europe,Country,1.14,0.71,,,,,,
12497,2020-05-01,1,5,2020,2,0,Isle of Man,IM,IMN,84589.0,Europe,Country,0.86,0.86,,,,,,
12498,2020-04-30,30,4,2020,4,0,Isle of Man,IM,IMN,84589.0,Europe,Country,0.29,1.57,,,,,,
12499,2020-04-29,29,4,2020,1,3,Isle of Man,IM,IMN,84589.0,Europe,Country,1.14,1.29,,,,,,
12500,2020-04-28,28,4,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,1.43,1.71,,,,,,
12501,2020-04-27,27,4,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,1.57,1.71,,,,,,
12502,2020-04-26,26,4,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,2.71,2.0,,,,,,
12503,2020-04-25,25,4,2020,1,2,Isle of Man,IM,IMN,84589.0,Europe,Country,3.29,1.71,,,,,,
12504,2020-04-24,24,4,2020,0,1,Isle of Man,IM,IMN,84589.0,Europe,Country,7.57,1.86,,,,,,
12505,2020-04-23,23,4,2020,0,5,Isle of Man,IM,IMN,84589.0,Europe,Country,9.29,1.14,,,,,,
12506,2020-04-22,22,4,2020,7,1,Isle of Man,IM,IMN,84589.0,Europe,Country,8.29,1.0,,,,,,
12507,2020-04-21,21,4,2020,2,3,Isle of Man,IM,IMN,84589.0,Europe,Country,10.0,0.57,,,,,,
12508,2020-04-20,20,4,2020,1,0,Isle of Man,IM,IMN,84589.0,Europe,Country,10.14,0.71,,,,,,
12509,2020-04-19,19,4,2020,8,2,Isle of Man,IM,IMN,84589.0,Europe,Country,12.57,0.43,,,,,,
12510,2020-04-18,18,4,2020,5,0,Isle of Man,IM,IMN,84589.0,Europe,Country,13.43,0.43,,,,,,
12511,2020-04-17,17,4,2020,30,2,Isle of Man,IM,IMN,84589.0,Europe,Country,13.71,0.14,,,,,,
12512,2020-04-16,16,4,2020,12,0,Isle of Man,IM,IMN,84589.0,Europe,Country,13.14,0.14,,,,,,
12513,2020-04-15,15,4,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,14.71,0.14,,,,,,
12514,2020-04-14,14,4,2020,14,0,Isle of Man,IM,IMN,84589.0,Europe,Country,14.43,0.14,,,,,,
12515,2020-04-13,13,4,2020,2,1,Isle of Man,IM,IMN,84589.0,Europe,Country,14.29,0.0,,,,,,
12516,2020-04-12,12,4,2020,25,0,Isle of Man,IM,IMN,84589.0,Europe,Country,12.43,0.0,,,,,,
12517,2020-04-11,11,4,2020,11,0,Isle of Man,IM,IMN,84589.0,Europe,Country,17.0,0.0,,,,,,
12518,2020-04-10,10,4,2020,32,0,Isle of Man,IM,IMN,84589.0,Europe,Country,13.29,0.14,,,,,,
12519,2020-04-09,9,4,2020,8,0,Isle of Man,IM,IMN,84589.0,Europe,Country,14.0,0.14,,,,,,
12520,2020-04-08,8,4,2020,11,0,Isle of Man,IM,IMN,84589.0,Europe,Country,13.86,0.14,,,,,,
12521,2020-04-07,7,4,2020,12,0,Isle of Man,IM,IMN,84589.0,Europe,Country,12.14,0.14,,,,,,
12522,2020-04-06,6,4,2020,1,0,Isle of Man,IM,IMN,84589.0,Europe,Country,13.43,0.14,,,,,,
12523,2020-04-05,5,4,2020,12,0,Isle of Man,IM,IMN,84589.0,Europe,Country,12.14,0.14,,,,,,
12524,2020-04-04,4,4,2020,43,0,Isle of Man,IM,IMN,84589.0,Europe,Country,6.43,0.14,,,,,,
12525,2020-04-03,3,4,2020,6,1,Isle of Man,IM,IMN,84589.0,Europe,Country,6.0,0.0,,,,,,
12526,2020-04-02,2,4,2020,13,0,Isle of Man,IM,IMN,84589.0,Europe,Country,4.14,0.0,,,,,,
12527,2020-04-01,1,4,2020,10,0,Isle of Man,IM,IMN,84589.0,Europe,Country,4.14,0.0,,,,,,
12528,2020-03-31,31,3,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,5.71,0.0,,,,,,
12529,2020-03-30,30,3,2020,10,0,Isle of Man,IM,IMN,84589.0,Europe,Country,4.29,0.0,,,,,,
12530,2020-03-29,29,3,2020,3,0,Isle of Man,IM,IMN,84589.0,Europe,Country,4.0,0.0,,,,,,
12531,2020-03-28,28,3,2020,3,0,Isle of Man,IM,IMN,84589.0,Europe,Country,3.71,0.0,,,,,,
12532,2020-03-27,27,3,2020,3,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12533,2020-03-26,26,3,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12534,2020-03-25,25,3,2020,10,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12535,2020-03-24,24,3,2020,11,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12536,2020-03-23,23,3,2020,0,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12537,2020-03-22,22,3,2020,1,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12538,2020-03-21,21,3,2020,1,0,Isle of Man,IM,IMN,84589.0,Europe,Country,,,,,,,,
12539,2020-06-30,30,6,2020,686,1,Israel,IL,ISR,8519373.0,Asia,Country,425.29,1.71,633.0,9.86,425.29,1.71,0.33,0.83
12540,2020-06-29,29,6,2020,334,1,Israel,IL,ISR,8519373.0,Asia,Country,398.29,1.71,,,,,,
12541,2020-06-28,28,6,2020,621,3,Israel,IL,ISR,8519373.0,Asia,Country,351.57,1.43,,,,,,
12542,2020-06-27,27,6,2020,400,5,Israel,IL,ISR,8519373.0,Asia,Country,337.71,0.86,,,,,,
12543,2020-06-26,26,6,2020,356,1,Israel,IL,ISR,8519373.0,Asia,Country,307.14,0.71,,,,,,
12544,2020-06-25,25,6,2020,532,0,Israel,IL,ISR,8519373.0,Asia,Country,267.86,0.71,,,,,,
12545,2020-06-24,24,6,2020,430,1,Israel,IL,ISR,8519373.0,Asia,Country,249.14,0.71,,,,,,
12546,2020-06-23,23,6,2020,304,1,Israel,IL,ISR,8519373.0,Asia,Country,236.71,0.57,,,,,,
12547,2020-06-22,22,6,2020,145,1,Israel,IL,ISR,8519373.0,Asia,Country,232.14,0.71,,,,,,
12548,2020-06-21,21,6,2020,294,1,Israel,IL,ISR,8519373.0,Asia,Country,209.0,0.57,,,,,,
12549,2020-06-20,20,6,2020,303,1,Israel,IL,ISR,8519373.0,Asia,Country,190.71,0.43,,,,,,
12550,2020-06-19,19,6,2020,142,0,Israel,IL,ISR,8519373.0,Asia,Country,219.86,0.57,,,,,,
12551,2020-06-18,18,6,2020,257,0,Israel,IL,ISR,8519373.0,Asia,Country,195.57,0.57,,,,,,
12552,2020-06-17,17,6,2020,299,1,Israel,IL,ISR,8519373.0,Asia,Country,178.43,0.57,,,,,,
12553,2020-06-16,16,6,2020,217,0,Israel,IL,ISR,8519373.0,Asia,Country,172.29,0.57,,,,,,
12554,2020-06-15,15,6,2020,113,2,Israel,IL,ISR,8519373.0,Asia,Country,175.0,0.43,,,,,,
12555,2020-06-14,14,6,2020,132,0,Israel,IL,ISR,8519373.0,Asia,Country,167.14,1.14,,,,,,
12556,2020-06-13,13,6,2020,175,0,Israel,IL,ISR,8519373.0,Asia,Country,162.71,1.29,,,,,,
12557,2020-06-12,12,6,2020,346,1,Israel,IL,ISR,8519373.0,Asia,Country,132.29,1.14,,,,,,
12558,2020-06-11,11,6,2020,87,0,Israel,IL,ISR,8519373.0,Asia,Country,132.29,1.29,,,,,,
12559,2020-06-10,10,6,2020,179,1,Israel,IL,ISR,8519373.0,Asia,Country,124.29,1.57,,,,,,
12560,2020-06-09,9,6,2020,174,0,Israel,IL,ISR,8519373.0,Asia,Country,120.57,1.86,,,,,,
12561,2020-06-08,8,6,2020,132,1,Israel,IL,ISR,8519373.0,Asia,Country,110.14,1.86,,,,,,
12562,2020-06-07,7,6,2020,77,5,Israel,IL,ISR,8519373.0,Asia,Country,102.71,1.14,,,,,,
12563,2020-06-06,6,6,2020,144,1,Israel,IL,ISR,8519373.0,Asia,Country,98.57,1.0,,,,,,
12564,2020-06-05,5,6,2020,133,0,Israel,IL,ISR,8519373.0,Asia,Country,90.86,1.43,,,,,,
12565,2020-06-04,4,6,2020,87,1,Israel,IL,ISR,8519373.0,Asia,Country,83.57,1.29,,,,,,
12566,2020-06-03,3,6,2020,123,3,Israel,IL,ISR,8519373.0,Asia,Country,69.29,0.86,,,,,,
12567,2020-06-02,2,6,2020,148,2,Israel,IL,ISR,8519373.0,Asia,Country,50.14,0.71,,,,,,
12568,2020-06-01,1,6,2020,59,1,Israel,IL,ISR,8519373.0,Asia,Country,46.0,0.71,,,,,,
12569,2020-05-31,31,5,2020,25,0,Israel,IL,ISR,8519373.0,Asia,Country,42.43,0.71,,,,,,
12570,2020-05-30,30,5,2020,115,0,Israel,IL,ISR,8519373.0,Asia,Country,26.0,0.71,,,,,,
12571,2020-05-29,29,5,2020,79,3,Israel,IL,ISR,8519373.0,Asia,Country,17.57,0.29,,,,,,
12572,2020-05-28,28,5,2020,36,0,Israel,IL,ISR,8519373.0,Asia,Country,15.29,0.57,,,,,,
12573,2020-05-27,27,5,2020,23,0,Israel,IL,ISR,8519373.0,Asia,Country,16.14,1.29,,,,,,
12574,2020-05-26,26,5,2020,14,1,Israel,IL,ISR,8519373.0,Asia,Country,14.71,1.14,,,,,,
12575,2020-05-25,25,5,2020,30,1,Israel,IL,ISR,8519373.0,Asia,Country,11.71,1.57,,,,,,
12576,2020-05-24,24,5,2020,0,0,Israel,IL,ISR,8519373.0,Asia,Country,14.43,1.86,,,,,,
12577,2020-05-23,23,5,2020,0,0,Israel,IL,ISR,8519373.0,Asia,Country,15.86,2.0,,,,,,
12578,2020-05-22,22,5,2020,20,0,Israel,IL,ISR,8519373.0,Asia,Country,17.43,2.14,,,,,,
12579,2020-05-21,21,5,2020,20,2,Israel,IL,ISR,8519373.0,Asia,Country,17.29,2.43,,,,,,
12580,2020-05-20,20,5,2020,29,5,Israel,IL,ISR,8519373.0,Asia,Country,16.43,2.0,,,,,,
12581,2020-05-19,19,5,2020,4,0,Israel,IL,ISR,8519373.0,Asia,Country,20.0,2.86,,,,,,
12582,2020-05-18,18,5,2020,9,4,Israel,IL,ISR,8519373.0,Asia,Country,22.0,3.0,,,,,,
12583,2020-05-17,17,5,2020,19,2,Israel,IL,ISR,8519373.0,Asia,Country,21.86,3.0,,,,,,
12584,2020-05-16,16,5,2020,10,1,Israel,IL,ISR,8519373.0,Asia,Country,28.29,3.57,,,,,,
12585,2020-05-15,15,5,2020,31,1,Israel,IL,ISR,8519373.0,Asia,Country,34.0,3.57,,,,,,
12586,2020-05-14,14,5,2020,19,4,Israel,IL,ISR,8519373.0,Asia,Country,34.29,3.14,,,,,,
12587,2020-05-13,13,5,2020,23,2,Israel,IL,ISR,8519373.0,Asia,Country,37.14,3.29,,,,,,
12588,2020-05-12,12,5,2020,29,6,Israel,IL,ISR,8519373.0,Asia,Country,38.43,2.86,,,,,,
12589,2020-05-11,11,5,2020,23,5,Israel,IL,ISR,8519373.0,Asia,Country,38.43,2.57,,,,,,
12590,2020-05-10,10,5,2020,18,2,Israel,IL,ISR,8519373.0,Asia,Country,47.86,2.86,,,,,,
12591,2020-05-09,9,5,2020,55,5,Israel,IL,ISR,8519373.0,Asia,Country,62.14,2.57,,,,,,
12592,2020-05-08,8,5,2020,71,1,Israel,IL,ISR,8519373.0,Asia,Country,68.0,3.43,,,,,,
12593,2020-05-07,7,5,2020,21,1,Israel,IL,ISR,8519373.0,Asia,Country,100.0,4.29,,,,,,
12594,2020-05-06,6,5,2020,43,3,Israel,IL,ISR,8519373.0,Asia,Country,111.43,4.71,,,,,,
12595,2020-05-05,5,5,2020,38,3,Israel,IL,ISR,8519373.0,Asia,Country,115.71,4.71,,,,,,
12596,2020-05-04,4,5,2020,23,3,Israel,IL,ISR,8519373.0,Asia,Country,126.71,4.29,,,,,,
12597,2020-05-03,3,5,2020,84,4,Israel,IL,ISR,8519373.0,Asia,Country,149.0,4.43,,,,,,
12598,2020-05-02,2,5,2020,155,3,Israel,IL,ISR,8519373.0,Asia,Country,152.0,4.14,,,,,,
12599,2020-05-01,1,5,2020,112,7,Israel,IL,ISR,8519373.0,Asia,Country,177.43,3.43,,,,,,
12600,2020-04-30,30,4,2020,245,7,Israel,IL,ISR,8519373.0,Asia,Country,235.29,3.43,,,,,,
12601,2020-04-29,29,4,2020,123,6,Israel,IL,ISR,8519373.0,Asia,Country,250.43,3.57,,,,,,
12602,2020-04-28,28,4,2020,68,3,Israel,IL,ISR,8519373.0,Asia,Country,272.43,3.86,,,,,,
12603,2020-04-27,27,4,2020,100,0,Israel,IL,ISR,8519373.0,Asia,Country,290.43,5.0,,,,,,
12604,2020-04-26,26,4,2020,240,5,Israel,IL,ISR,8519373.0,Asia,Country,296.57,6.14,,,,,,
12605,2020-04-25,25,4,2020,176,1,Israel,IL,ISR,8519373.0,Asia,Country,303.43,7.29,,,,,,
12606,2020-04-24,24,4,2020,290,2,Israel,IL,ISR,8519373.0,Asia,Country,298.71,8.71,,,,,,
12607,2020-04-23,23,4,2020,650,7,Israel,IL,ISR,8519373.0,Asia,Country,270.86,8.71,,,,,,
12608,2020-04-22,22,4,2020,229,7,Israel,IL,ISR,8519373.0,Asia,Country,303.86,8.71,,,,,,
12609,2020-04-21,21,4,2020,222,5,Israel,IL,ISR,8519373.0,Asia,Country,335.14,9.86,,,,,,
12610,2020-04-20,20,4,2020,226,8,Israel,IL,ISR,8519373.0,Asia,Country,360.29,9.0,,,,,,
12611,2020-04-19,19,4,2020,283,13,Israel,IL,ISR,8519373.0,Asia,Country,367.71,8.0,,,,,,
12612,2020-04-18,18,4,2020,224,9,Israel,IL,ISR,8519373.0,Asia,Country,398.57,8.0,,,,,,
12613,2020-04-17,17,4,2020,257,12,Israel,IL,ISR,8519373.0,Asia,Country,442.43,8.43,,,,,,
12614,2020-04-16,16,4,2020,455,7,Israel,IL,ISR,8519373.0,Asia,Country,399.71,8.29,,,,,,
12615,2020-04-15,15,4,2020,460,7,Israel,IL,ISR,8519373.0,Asia,Country,383.14,8.43,,,,,,
12616,2020-04-14,14,4,2020,441,13,Israel,IL,ISR,8519373.0,Asia,Country,387.86,7.71,,,,,,
12617,2020-04-13,13,4,2020,402,2,Israel,IL,ISR,8519373.0,Asia,Country,389.29,7.86,,,,,,
12618,2020-04-12,12,4,2020,335,6,Israel,IL,ISR,8519373.0,Asia,Country,425.71,8.0,,,,,,
12619,2020-04-11,11,4,2020,440,9,Israel,IL,ISR,8519373.0,Asia,Country,530.86,7.43,,,,,,
12620,2020-04-10,10,4,2020,564,15,Israel,IL,ISR,8519373.0,Asia,Country,544.71,7.14,,,,,,
12621,2020-04-09,9,4,2020,156,6,Israel,IL,ISR,8519373.0,Asia,Country,618.86,6.43,,,,,,
12622,2020-04-08,8,4,2020,344,8,Israel,IL,ISR,8519373.0,Asia,Country,633.0,5.71,,,,,,
